corpus_id;document_id;sentence_id;content
MusicBO;2;2360;At last I discovered in the Rue Newton near the Barriere de l'Etoile, a side street off the Champs Elysees, not yet completed in accordance with a former plan of Paris, a nice little villa with a small garden.
MusicBO;2;3591;With unconcealed joy I most gratefully accepted this kind invitation, and my only care now was so to arrange my affairs that I could take my departure from Vienna and effect my removal to Paris in a proper manner.
MusicBO;2;3593;But as I was only to get one thousand marks, and even this was to be subject to so many clauses and conditions as to suggest a desire to renounce the whole transaction, I at once rejected the offer.
MusicBO;2;3923;As we were deliberating about the field of activity on which he ought now to enter, I advised him to seek some useful employment in the service of a benevolent and liberal-minded man like the Grand Duke of Baden.
MusicBO;2;4374;It was also thought advisable to introduce me to the commercial circles of St. Petersburg, with a view to my coming benefit concert, and a visit was consequently arranged to a concert in the hall of the Merchants' Guild.
MusicBO;2;381;I led this life for nine weeks, but I was determined not to give in until I felt that every kind of drug or poison I had ever absorbed into my system had been brought to the surface.
MusicBO;2;1249;I hired a boat, and took an hour's row across the lake to visit a young doctor of my acquaintance named Obrist, who had, I knew, come into possession of a village apothecary's stock, which included various poisons.
MusicBO;2;2485;On the other hand, I cannot but bear the highest testimony in favour of the Swabian Therese, who from this time forward performed the entire service of the household alone during the whole of my sojourn in Paris.
MusicBO;2;2836;A hasty return to Cologne concluded this excursion, which had lasted only a week, and from which I returned to face once more the solution of the problems of my Parisian enterprise, now opening out painfully before me.
MusicBO;2;3933;I made a pleasant excursion with the Bulows and the Schnorrs to Bingen one evening, and availed myself of the opportunity to cross over to Rudesheim to bring back Friederike Meyer, who had been enjoying her holiday there.
MusicBO;2;4512;We returned home down the Danube in the small boats of the Rowing Club, of which my hosts were members, and on our way had to face a hurricane, which lashed the mighty stream into the wildest tumult.
MusicBO;2;482;However, I soon got to work, and as I had begun to carry out my great plan by beginning at the end and going backwards, I continued on the same lines with the beginning as my goal.
MusicBO;2;1199;We often met, and I also spent a few evenings at his house in Kensington, when we invariably dropped into the old vein of strange, serious humour that helped us to forget the seamy side of life.
MusicBO;2;3102;But through Truinet I contrived to have my letter published the next day in the Journal des Debats, so that at last, though with great reluctance, the management gave their consent to my withdrawal of the piece.
MusicBO;2;3501;I was not to be deterred from my purpose by my consciousness of the great weakness of his poems, although I realised the unnaturalness of his conceptions and the invariably affected and frequently vulgar form of expression.
MusicBO;2;3940;We made our first halt at Remagen, where we visited the handsome church, in which a young monk was preaching to an immense crowd, and we afterwards lunched in a garden on the bank of the Rhine.
MusicBO;2;170;But when certain bodily ailments compelled him to remain indoors for many days, it was difficult to gain access to him, for the man was apt to become furious when any one inquired about his health.
MusicBO;2;647;Herwegh impressed upon my wife that my wife must insist upon my taking a glass of good wine after all the exertion I underwent at the rehearsals and concerts which I was attending throughout that winter.
MusicBO;2;1365;I chose the Lake of Geneva, and decided to look out for a well-situated country resort in the neighbourhood of Geneva or thereabouts, where I could start on a cure which my Zurich doctor had prescribed.
MusicBO;2;1709;This understanding had a tendency, as time wore on, to assume a doubtful significance in the eyes of other people, and necessitated a certain measure of precaution in an intimacy which had now become exceedingly close.
MusicBO;2;2017;This suited me excellently, and as Ritter also assured me that he knew, from a previous visit, that the climate of Venice was quite agreeable at this season, I was induced to make a hasty departure.
MusicBO;2;2436;In consequence of their endeavours on my behalf I now began to notice the first signs of a hostile, and hitherto unsuspected, attitude towards me and my undertaking on the part of my old friend Berlioz.
MusicBO;2;3750;She was much pleased at my sympathetic inquiry, and informed me that the comedy was not likely to be revived in the immediate future, but that there was a prospect of Calderon's Don Gutierre being produced.
